A,B
-3.84906e+07,-1.08846e+07
-3.84992e+07,-1.08542e+07
-3.85077e+07,-1.08238e+07
-3.85163e+07,-1.07934e+07
-3.85248e+07,-1.0763e+07
-3.85332e+07,-1.07326e+07
-3.85417e+07,-1.07022e+07
-3.85501e+07,-1.06718e+07
-3.85585e+07,-1.06414e+07
-3.85669e+07,-1.06109e+07
-3.85753e+07,-1.05805e+07
-3.85836e+07,-1.055e+07
-3.85919e+07,-1.05196e+07
-3.86002e+07,-1.04891e+07
-3.86085e+07,-1.04587e+07
-3.86167e+07,-1.04282e+07
-3.8625e+07,-1.03977e+07
-3.86332e+07,-1.03672e+07
-3.86413e+07,-1.03367e+07
-3.86495e+07,-1.03062e+07
-3.86576e+07,-1.02757e+07
-3.86657e+07,-1.02452e+07
-3.86738e+07,-1.02147e+07
-3.86818e+07,-1.01842e+07
-3.86898e+07,-1.01537e+07
-3.86978e+07,-1.01231e+07
-3.87058e+07,-1.00926e+07
-3.87138e+07,-1.0062e+07
-3.87217e+07,-1.00315e+07
-3.87296e+07,-1.00009e+07
-3.87375e+07,-9.97034e+06
-3.87453e+07,-9.93977e+06
-3.87532e+07,-9.90919e+06
-3.8761e+07,-9.8786e+06
-3.87688e+07,-9.84801e+06
-3.87765e+07,-9.81741e+06
-3.87843e+07,-9.7868e+06
-3.8792e+07,-9.75619e+06
-3.87997e+07,-9.72558e+06
-3.88073e+07,-9.69495e+06
-3.8815e+07,-9.66432e+06
-3.88226e+07,-9.63369e+06
-3.88302e+07,-9.60305e+06
-3.88377e+07,-9.5724e+06
-3.88453e+07,-9.54175e+06
-3.88528e+07,-9.51109e+06
-3.88603e+07,-9.48042e+06
-3.88678e+07,-9.44975e+06
-3.88752e+07,-9.41908e+06
-3.88826e+07,-9.38839e+06
-3.889e+07,-9.3577e+06
-3.88974e+07,-9.32701e+06
-3.89047e+07,-9.29631e+06
-3.89121e+07,-9.2656e+06
-3.89194e+07,-9.23489e+06
-3.89266e+07,-9.20417e+06
-3.89339e+07,-9.17345e+06
-3.89411e+07,-9.14272e+06
-3.89483e+07,-9.11199e+06
-3.89555e+07,-9.08125e+06
-3.89627e+07,-9.0505e+06
-3.89698e+07,-9.01975e+06
-3.89769e+07,-8.98899e+06
-3.8984e+07,-8.95823e+06
-3.8991e+07,-8.92746e+06
-3.89981e+07,-8.89669e+06
-3.90051e+07,-8.86591e+06
-3.90121e+07,-8.83512e+06
-3.9019e+07,-8.80433e+06
-3.9026e+07,-8.77354e+06
-3.90329e+07,-8.74274e+06
-3.90398e+07,-8.71193e+06
-3.90466e+07,-8.68112e+06
-3.90535e+07,-8.6503e+06
-3.90603e+07,-8.61948e+06
-3.90671e+07,-8.58865e+06
-3.90738e+07,-8.55781e+06
-3.90806e+07,-8.52697e+06
-3.90873e+07,-8.49613e+06
-3.9094e+07,-8.46528e+06
-3.91006e+07,-8.43442e+06
-3.91073e+07,-8.40356e+06
-3.91139e+07,-8.3727e+06
-3.91205e+07,-8.34183e+06
-3.91271e+07,-8.31095e+06
-3.91336e+07,-8.28007e+06
-3.91401e+07,-8.24919e+06
-3.91466e+07,-8.21829e+06
-3.91531e+07,-8.1874e+06
-3.91596e+07,-8.1565e+06
-3.9166e+07,-8.12559e+06
-3.91724e+07,-8.09468e+06
-3.91788e+07,-8.06376e+06
-3.91851e+07,-8.03284e+06
-3.91914e+07,-8.00191e+06
-3.91977e+07,-7.97098e+06
-3.9204e+07,-7.94004e+06
-3.92103e+07,-7.9091e+06
-3.92165e+07,-7.87815e+06
-3.92227e+07,-7.8472e+06
-3.92289e+07,-7.81625e+06
-3.92351e+07,-7.78529e+06
-3.92412e+07,-7.75432e+06
-3.92473e+07,-7.72335e+06
-3.92534e+07,-7.69237e+06
-3.92594e+07,-7.66139e+06
-3.92655e+07,-7.63041e+06
-3.92715e+07,-7.59942e+06
-3.92775e+07,-7.56842e+06
-3.92834e+07,-7.53742e+06
-3.92894e+07,-7.50642e+06
-3.92953e+07,-7.47541e+06
-3.93012e+07,-7.4444e+06
-3.9307e+07,-7.41338e+06
-3.93129e+07,-7.38235e+06
-3.93187e+07,-7.35133e+06
-3.93245e+07,-7.3203e+06
-3.93302e+07,-7.28926e+06
-3.9336e+07,-7.25822e+06
-3.93417e+07,-7.22717e+06
-3.93474e+07,-7.19612e+06
-3.9353e+07,-7.16507e+06
-3.93587e+07,-7.13401e+06
-3.93643e+07,-7.10294e+06
-3.93699e+07,-7.07188e+06
-3.93755e+07,-7.0408e+06
-3.9381e+07,-7.00973e+06
-3.93865e+07,-6.97865e+06
-3.9392e+07,-6.94756e+06
-3.93975e+07,-6.91647e+06
-3.94029e+07,-6.88538e+06
-3.94084e+07,-6.85428e+06
-3.94138e+07,-6.82318e+06
-3.94191e+07,-6.79207e+06
-3.94245e+07,-6.76096e+06
-3.94298e+07,-6.72984e+06
-3.94351e+07,-6.69872e+06
-3.94404e+07,-6.6676e+06
-3.94456e+07,-6.63647e+06
-3.94508e+07,-6.60534e+06
-3.9456e+07,-6.5742e+06
-3.94612e+07,-6.54306e+06
-3.94664e+07,-6.51192e+06
-3.94715e+07,-6.48077e+06
-3.94766e+07,-6.44962e+06
-3.94817e+07,-6.41846e+06
-3.94867e+07,-6.3873e+06
-3.94918e+07,-6.35614e+06
-3.94968e+07,-6.32497e+06
-3.95017e+07,-6.2938e+06
-3.95067e+07,-6.26262e+06
-3.95116e+07,-6.23144e+06
-3.95165e+07,-6.20026e+06
-3.95214e+07,-6.16907e+06
-3.95263e+07,-6.13788e+06
-3.95311e+07,-6.10668e+06
-3.95359e+07,-6.07548e+06
-3.95407e+07,-6.04428e+06
-3.95455e+07,-6.01307e+06
-3.95502e+07,-5.98186e+06
-3.95549e+07,-5.95065e+06
-3.95596e+07,-5.91943e+06
-3.95642e+07,-5.88821e+06
-3.95689e+07,-5.85698e+06
-3.95735e+07,-5.82575e+06
-3.95781e+07,-5.79452e+06
-3.95826e+07,-5.76329e+06
-3.95872e+07,-5.73205e+06
-3.95917e+07,-5.7008e+06
-3.95962e+07,-5.66956e+06
-3.96006e+07,-5.63831e+06
-3.96051e+07,-5.60705e+06
-3.96095e+07,-5.57579e+06
-3.96139e+07,-5.54453e+06
-3.96182e+07,-5.51327e+06
-3.96226e+07,-5.482e+06
-3.96269e+07,-5.45073e+06
-3.96312e+07,-5.41945e+06
-3.96354e+07,-5.38818e+06
-3.96397e+07,-5.3569e+06
-3.96439e+07,-5.32561e+06
-3.96481e+07,-5.29432e+06
-3.96522e+07,-5.26303e+06
-3.96564e+07,-5.23174e+06
-3.96605e+07,-5.20044e+06
-3.96646e+07,-5.16914e+06
-3.96687e+07,-5.13783e+06
-3.96727e+07,-5.10653e+06
-3.96767e+07,-5.07522e+06
-3.96807e+07,-5.0439e+06
-3.96847e+07,-5.01258e+06
-3.96886e+07,-4.98126e+06
-3.96925e+07,-4.94994e+06
-3.96964e+07,-4.91861e+06
-3.97003e+07,-4.88729e+06
-3.97042e+07,-4.85595e+06
-3.9708e+07,-4.82462e+06
-3.97118e+07,-4.79328e+06
-3.97155e+07,-4.76194e+06
-3.97193e+07,-4.73059e+06
-3.9723e+07,-4.69925e+06
-3.97267e+07,-4.6679e+06
-3.97304e+07,-4.63654e+06
-3.9734e+07,-4.60519e+06
-3.97376e+07,-4.57383e+06
-3.97412e+07,-4.54247e+06
-3.97448e+07,-4.5111e+06
-3.97484e+07,-4.47973e+06
-3.97519e+07,-4.44836e+06
-3.97554e+07,-4.41699e+06
-3.97589e+07,-4.38561e+06
-3.97623e+07,-4.35424e+06
-3.97657e+07,-4.32285e+06
-3.97691e+07,-4.29147e+06
-3.97725e+07,-4.26008e+06
-3.97758e+07,-4.2287e+06
-3.97792e+07,-4.1973e+06
-3.97825e+07,-4.16591e+06
-3.97857e+07,-4.13451e+06
-3.9789e+07,-4.10311e+06
-3.97922e+07,-4.07171e+06
-3.97954e+07,-4.04031e+06
-3.97986e+07,-4.0089e+06
-3.98018e+07,-3.97749e+06
-3.98049e+07,-3.94608e+06
-3.9808e+07,-3.91466e+06
-3.98111e+07,-3.88324e+06
-3.98141e+07,-3.85183e+06
-3.98171e+07,-3.8204e+06
-3.98201e+07,-3.78898e+06
-3.98231e+07,-3.75755e+06
-3.98261e+07,-3.72612e+06
-3.9829e+07,-3.69469e+06
-3.98319e+07,-3.66326e+06
-3.98348e+07,-3.63182e+06
-3.98376e+07,-3.60038e+06
-3.98405e+07,-3.56894e+06
-3.98433e+07,-3.5375e+06
-3.9846e+07,-3.50606e+06
-3.98488e+07,-3.47461e+06
-3.98515e+07,-3.44316e+06
-3.98542e+07,-3.41171e+06
-3.98569e+07,-3.38026e+06
-3.98596e+07,-3.3488e+06
-3.98622e+07,-3.31734e+06
-3.98648e+07,-3.28588e+06
-3.98674e+07,-3.25442e+06
-3.98699e+07,-3.22296e+06
-3.98725e+07,-3.19149e+06
-3.9875e+07,-3.16002e+06
-3.98775e+07,-3.12855e+06
-3.98799e+07,-3.09708e+06
-3.98824e+07,-3.06561e+06
-3.98848e+07,-3.03413e+06
-3.98871e+07,-3.00266e+06
-3.98895e+07,-2.97118e+06
-3.98918e+07,-2.9397e+06
-3.98941e+07,-2.90821e+06
-3.98964e+07,-2.87673e+06
-3.98987e+07,-2.84524e+06
-3.99009e+07,-2.81375e+06
-3.99031e+07,-2.78226e+06
-3.99053e+07,-2.75077e+06
-3.99075e+07,-2.71928e+06
-3.99096e+07,-2.68778e+06
-3.99117e+07,-2.65629e+06
-3.99138e+07,-2.62479e+06
-3.99158e+07,-2.59329e+06
-3.99179e+07,-2.56178e+06
-3.99199e+07,-2.53028e+06
-3.99219e+07,-2.49878e+06
-3.99238e+07,-2.46727e+06
-3.99258e+07,-2.43576e+06
-3.99277e+07,-2.40425e+06
-3.99296e+07,-2.37274e+06
-3.99314e+07,-2.34123e+06
-3.99333e+07,-2.30971e+06
-3.99351e+07,-2.2782e+06
-3.99369e+07,-2.24668e+06
-3.99386e+07,-2.21516e+06
-3.99404e+07,-2.18364e+06
-3.99421e+07,-2.15212e+06
-3.99437e+07,-2.1206e+06
-3.99454e+07,-2.08908e+06
-3.9947e+07,-2.05755e+06
-3.99487e+07,-2.02603e+06
-3.99502e+07,-1.9945e+06
-3.99518e+07,-1.96297e+06
-3.99533e+07,-1.93144e+06
-3.99549e+07,-1.89991e+06
-3.99563e+07,-1.86838e+06
-3.99578e+07,-1.83684e+06
-3.99592e+07,-1.80531e+06
-3.99607e+07,-1.77377e+06
-3.9962e+07,-1.74224e+06
-3.99634e+07,-1.7107e+06
-3.99647e+07,-1.67916e+06
-3.99661e+07,-1.64762e+06
-3.99673e+07,-1.61608e+06
-3.99686e+07,-1.58454e+06
-3.99698e+07,-1.55299e+06
-3.99711e+07,-1.52145e+06
-3.99722e+07,-1.4899e+06
-3.99734e+07,-1.45836e+06
-3.99745e+07,-1.42681e+06
-3.99757e+07,-1.39526e+06
-3.99767e+07,-1.36371e+06
-3.99778e+07,-1.33216e+06
-3.99788e+07,-1.30061e+06
-3.99799e+07,-1.26906e+06
-3.99809e+07,-1.23751e+06
-3.99818e+07,-1.20596e+06
-3.99828e+07,-1.1744e+06
-3.99837e+07,-1.14285e+06
-3.99846e+07,-1.1113e+06
-3.99854e+07,-1.07974e+06
-3.99863e+07,-1.04818e+06
-3.99871e+07,-1.01663e+06
-3.99879e+07,-985070
-3.99886e+07,-953512
-3.99894e+07,-921953
-3.99901e+07,-890393
-3.99908e+07,-858834
-3.99914e+07,-827273
-3.99921e+07,-795712
-3.99927e+07,-764151
-3.99933e+07,-732589
-3.99939e+07,-701027
-3.99944e+07,-669464
-3.99949e+07,-637901
-3.99954e+07,-606337
-3.99959e+07,-574773
-3.99963e+07,-543209
-3.99967e+07,-511644
-3.99971e+07,-480079
-3.99975e+07,-448514
-3.99978e+07,-416948
-3.99981e+07,-385383
-3.99984e+07,-353817
-3.99987e+07,-322250
-3.99989e+07,-290684
-3.99992e+07,-259117
-3.99994e+07,-227550
-3.99995e+07,-195983
-3.99997e+07,-164416
-3.99998e+07,-132849
-3.99999e+07,-101282
-3.99999e+07,-69714.4
-4e+07,-38147.1
-4e+07,-6579.66
-4e+07,24987.7
-4e+07,56555.1
-3.99999e+07,88122.5
-3.99998e+07,119690
-3.99997e+07,151257
-3.99996e+07,182824
-3.99994e+07,214391
-3.99992e+07,245958
-3.9999e+07,277525
-3.99988e+07,309091
-3.99985e+07,340658
-3.99983e+07,372224
-3.9998e+07,403790
-3.99976e+07,435355
-3.99973e+07,466921
-3.99969e+07,498486
-3.99965e+07,530051
-3.99961e+07,561615
-3.99956e+07,593179
-3.99951e+07,624743
-3.99946e+07,656306
-3.99941e+07,687869
-3.99935e+07,719432
-3.99929e+07,750994
-3.99923e+07,782556
-3.99917e+07,814117
-3.99911e+07,845677
-3.99904e+07,877237
-3.99897e+07,908797
-3.99889e+07,940356
-3.99882e+07,971914
-3.99874e+07,1.00347e+06
-3.99866e+07,1.03503e+06
-3.99858e+07,1.06659e+06
-3.99849e+07,1.09814e+06
-3.9984e+07,1.1297e+06
-3.99831e+07,1.16125e+06
-3.99822e+07,1.1928e+06
-3.99813e+07,1.22436e+06
-3.99803e+07,1.25591e+06
-3.99793e+07,1.28746e+06
-3.99782e+07,1.31901e+06
-3.99772e+07,1.35056e+06
-3.99761e+07,1.38211e+06
-3.9975e+07,1.41366e+06
-3.99739e+07,1.44521e+06
-3.99727e+07,1.47675e+06
-3.99716e+07,1.5083e+06
-3.99704e+07,1.53984e+06
-3.99691e+07,1.57139e+06
-3.99679e+07,1.60293e+06
-3.99666e+07,1.63447e+06
-3.99653e+07,1.66601e+06
-3.9964e+07,1.69755e+06
-3.99626e+07,1.72909e+06
-3.99612e+07,1.76063e+06
-3.99598e+07,1.79216e+06
-3.99584e+07,1.8237e+06
-3.9957e+07,1.85523e+06
-3.99555e+07,1.88676e+06
-3.9954e+07,1.9183e+06
-3.99524e+07,1.94983e+06
-3.99509e+07,1.98136e+06
-3.99493e+07,2.01288e+06
-3.99477e+07,2.04441e+06
-3.99461e+07,2.07594e+06
-3.99444e+07,2.10746e+06
-3.99428e+07,2.13898e+06
-3.99411e+07,2.1705e+06
-3.99393e+07,2.20202e+06
-3.99376e+07,2.23354e+06
-3.99358e+07,2.26506e+06
-3.9934e+07,2.29658e+06
-3.99322e+07,2.32809e+06
-3.99303e+07,2.35961e+06
-3.99285e+07,2.39112e+06
-3.99266e+07,2.42263e+06
-3.99246e+07,2.45414e+06
-3.99227e+07,2.48564e+06
-3.99207e+07,2.51715e+06
-3.99187e+07,2.54865e+06
-3.99167e+07,2.58016e+06
-3.99146e+07,2.61166e+06
-3.99126e+07,2.64316e+06
-3.99105e+07,2.67465e+06
-3.99084e+07,2.70615e+06
-3.99062e+07,2.73764e+06
-3.9904e+07,2.76914e+06
-3.99018e+07,2.80063e+06
-3.98996e+07,2.83212e+06
-3.98974e+07,2.8636e+06
-3.98951e+07,2.89509e+06
-3.98928e+07,2.92657e+06
-3.98905e+07,2.95805e+06
-3.98881e+07,2.98953e+06
-3.98858e+07,3.02101e+06
-3.98834e+07,3.05249e+06
-3.98809e+07,3.08396e+06
-3.98785e+07,3.11544e+06
-3.9876e+07,3.14691e+06
-3.98735e+07,3.17837e+06
-3.9871e+07,3.20984e+06
-3.98685e+07,3.24131e+06
-3.98659e+07,3.27277e+06
-3.98633e+07,3.30423e+06
-3.98607e+07,3.33569e+06
-3.9858e+07,3.36714e+06
-3.98554e+07,3.3986e+06
-3.98527e+07,3.43005e+06
-3.98499e+07,3.4615e+06
-3.98472e+07,3.49295e+06
-3.98444e+07,3.52439e+06
-3.98416e+07,3.55584e+06
-3.98388e+07,3.58728e+06
-3.9836e+07,3.61872e+06
-3.98331e+07,3.65015e+06
-3.98302e+07,3.68159e+06
-3.98273e+07,3.71302e+06
-3.98244e+07,3.74445e+06
-3.98214e+07,3.77588e+06
-3.98184e+07,3.8073e+06
-3.98154e+07,3.83873e+06
-3.98123e+07,3.87015e+06
-3.98093e+07,3.90157e+06
-3.98062e+07,3.93298e+06
-3.98031e+07,3.96439e+06
-3.97999e+07,3.99581e+06
-3.97968e+07,4.02721e+06
-3.97936e+07,4.05862e+06
-3.97903e+07,4.09002e+06
-3.97871e+07,4.12142e+06
-3.97838e+07,4.15282e+06
-3.97806e+07,4.18422e+06
-3.97772e+07,4.21561e+06
-3.97739e+07,4.247e+06
-3.97705e+07,4.27839e+06
-3.97671e+07,4.30977e+06
-3.97637e+07,4.34115e+06
-3.97603e+07,4.37253e+06
-3.97568e+07,4.40391e+06
-3.97533e+07,4.43529e+06
-3.97498e+07,4.46666e+06
-3.97463e+07,4.49803e+06
-3.97427e+07,4.52939e+06
-3.97391e+07,4.56075e+06
-3.97355e+07,4.59211e+06
-3.97319e+07,4.62347e+06
-3.97282e+07,4.65483e+06
-3.97245e+07,4.68618e+06
-3.97208e+07,4.71753e+06
-3.97171e+07,4.74887e+06
-3.97133e+07,4.78021e+06
-3.97096e+07,4.81155e+06
-3.97057e+07,4.84289e+06
-3.97019e+07,4.87422e+06
-3.96981e+07,4.90555e+06
-3.96942e+07,4.93688e+06
-3.96903e+07,4.96821e+06
-3.96863e+07,4.99953e+06
-3.96824e+07,5.03085e+06
-3.96784e+07,5.06216e+06
-3.96744e+07,5.09347e+06
-3.96703e+07,5.12478e+06
-3.96663e+07,5.15609e+06
-3.96622e+07,5.18739e+06
-3.96581e+07,5.21869e+06
-3.9654e+07,5.24999e+06
-3.96498e+07,5.28128e+06
-3.96456e+07,5.31257e+06
-3.96414e+07,5.34385e+06
-3.96372e+07,5.37514e+06
-3.96329e+07,5.40642e+06
-3.96287e+07,5.43769e+06
-3.96244e+07,5.46896e+06
-3.962e+07,5.50023e+06
-3.96157e+07,5.5315e+06
-3.96113e+07,5.56276e+06
-3.96069e+07,5.59402e+06
-3.96025e+07,5.62528e+06
-3.9598e+07,5.65653e+06
-3.95935e+07,5.68778e+06
-3.9589e+07,5.71902e+06
-3.95845e+07,5.75026e+06
-3.958e+07,5.7815e+06
-3.95754e+07,5.81274e+06
-3.95708e+07,5.84397e+06
-3.95662e+07,5.87519e+06
-3.95615e+07,5.90642e+06
-3.95569e+07,5.93764e+06
-3.95522e+07,5.96885e+06
-3.95474e+07,6.00006e+06
-3.95427e+07,6.03127e+06
-3.95379e+07,6.06248e+06
-3.95331e+07,6.09368e+06
-3.95283e+07,6.12487e+06
-3.95234e+07,6.15607e+06
-3.95186e+07,6.18726e+06
-3.95137e+07,6.21844e+06
-3.95088e+07,6.24962e+06
-3.95038e+07,6.2808e+06
-3.94988e+07,6.31198e+06
-3.94939e+07,6.34315e+06
-3.94888e+07,6.37431e+06
-3.94838e+07,6.40547e+06
-3.94787e+07,6.43663e+06
-3.94736e+07,6.46779e+06
-3.94685e+07,6.49894e+06
-3.94634e+07,6.53008e+06
-3.94582e+07,6.56122e+06
-3.9453e+07,6.59236e+06
-3.94478e+07,6.62349e+06
-3.94426e+07,6.65462e+06
-3.94373e+07,6.68575e+06
-3.9432e+07,6.71687e+06
-3.94267e+07,6.74799e+06
-3.94214e+07,6.7791e+06
-3.9416e+07,6.81021e+06
-3.94106e+07,6.84131e+06
-3.94052e+07,6.87241e+06
-3.93998e+07,6.90351e+06
-3.93943e+07,6.9346e+06
-3.93888e+07,6.96569e+06
-3.93833e+07,6.99677e+06
-3.93778e+07,7.02785e+06
-3.93722e+07,7.05892e+06
-3.93666e+07,7.08999e+06
-3.9361e+07,7.12106e+06
-3.93554e+07,7.15212e+06
-3.93497e+07,7.18318e+06
-3.93441e+07,7.21423e+06
-3.93384e+07,7.24528e+06
-3.93326e+07,7.27632e+06
-3.93269e+07,7.30736e+06
-3.93211e+07,7.33839e+06
-3.93153e+07,7.36942e+06
-3.93095e+07,7.40045e+06
-3.93036e+07,7.43147e+06
-3.92977e+07,7.46248e+06
-3.92918e+07,7.49349e+06
-3.92859e+07,7.5245e+06
-3.92799e+07,7.5555e+06
-3.9274e+07,7.5865e+06
-3.9268e+07,7.61749e+06
-3.9262e+07,7.64848e+06
-3.92559e+07,7.67946e+06
-3.92498e+07,7.71044e+06
-3.92437e+07,7.74141e+06
-3.92376e+07,7.77238e+06
-3.92315e+07,7.80334e+06
-3.92253e+07,7.8343e+06
-3.92191e+07,7.86525e+06
-3.92129e+07,7.8962e+06
-3.92066e+07,7.92715e+06
-3.92004e+07,7.95808e+06
-3.91941e+07,7.98902e+06
-3.91878e+07,8.01995e+06
-3.91814e+07,8.05087e+06
-3.91751e+07,8.08179e+06
-3.91687e+07,8.1127e+06
-3.91622e+07,8.14361e+06
-3.91558e+07,8.17452e+06
-3.91493e+07,8.20541e+06
-3.91429e+07,8.23631e+06
-3.91363e+07,8.2672e+06
-3.91298e+07,8.29808e+06
-3.91232e+07,8.32896e+06
-3.91167e+07,8.35983e+06
-3.91101e+07,8.3907e+06
-3.91034e+07,8.42156e+06
-3.90968e+07,8.45242e+06
-3.90901e+07,8.48327e+06
-3.90834e+07,8.51412e+06
-3.90766e+07,8.54496e+06
-3.90699e+07,8.57579e+06
-3.90631e+07,8.60662e+06
-3.90563e+07,8.63745e+06
-3.90495e+07,8.66827e+06
-3.90426e+07,8.69908e+06
-3.90357e+07,8.72989e+06
-3.90288e+07,8.7607e+06
-3.90219e+07,8.7915e+06
-3.9015e+07,8.82229e+06
-3.9008e+07,8.85308e+06
-3.9001e+07,8.88386e+06
-3.8994e+07,8.91463e+06
-3.89869e+07,8.9454e+06
-3.89798e+07,8.97617e+06
-3.89727e+07,9.00693e+06
-3.89656e+07,9.03768e+06
-3.89585e+07,9.06843e+06
-3.89513e+07,9.09917e+06
-3.89441e+07,9.12991e+06
-3.89369e+07,9.16064e+06
-3.89297e+07,9.19137e+06
-3.89224e+07,9.22209e+06
-3.89151e+07,9.2528e+06
-3.89078e+07,9.28351e+06
-3.89005e+07,9.31421e+06
-3.88931e+07,9.34491e+06
-3.88857e+07,9.3756e+06
-3.88783e+07,9.40629e+06
-3.88709e+07,9.43696e+06
-3.88634e+07,9.46764e+06
-3.88559e+07,9.49831e+06
-3.88484e+07,9.52897e+06
-3.88409e+07,9.55962e+06
-3.88333e+07,9.59027e+06
-3.88257e+07,9.62092e+06
-3.88181e+07,9.65155e+06
-3.88105e+07,9.68219e+06
-3.88029e+07,9.71281e+06
-3.87952e+07,9.74343e+06
-3.87875e+07,9.77404e+06
-3.87797e+07,9.80465e+06
-3.8772e+07,9.83525e+06
-3.87642e+07,9.86585e+06
-3.87564e+07,9.89644e+06
-3.87486e+07,9.92702e+06
-3.87408e+07,9.9576e+06
-3.87329e+07,9.98817e+06
-3.8725e+07,1.00187e+07
-3.87171e+07,1.00493e+07
-3.87091e+07,1.00798e+07
-3.87012e+07,1.01104e+07
-3.86932e+07,1.01409e+07
-3.86852e+07,1.01715e+07
-3.86771e+07,1.0202e+07
-3.86691e+07,1.02325e+07
-3.8661e+07,1.0263e+07
-3.86529e+07,1.02935e+07
-3.86447e+07,1.0324e+07
-3.86366e+07,1.03545e+07
-3.86284e+07,1.0385e+07
-3.86202e+07,1.04155e+07
-3.86119e+07,1.0446e+07
-3.86037e+07,1.04764e+07
-3.85954e+07,1.05069e+07
-3.85871e+07,1.05374e+07
-3.85788e+07,1.05678e+07
-3.85704e+07,1.05982e+07
-3.8562e+07,1.06287e+07
-3.85536e+07,1.06591e+07
-3.85452e+07,1.06895e+07
-3.85368e+07,1.072e+07
-3.85283e+07,1.07504e+07
-3.85198e+07,1.07808e+07
-3.85113e+07,1.08112e+07
-3.85027e+07,1.08415e+07
-3.84942e+07,1.08719e+07
-3.84856e+07,1.09023e+07
-3.8477e+07,1.09327e+07
-3.84683e+07,1.0963e+07
-3.84597e+07,1.09934e+07
-3.8451e+07,1.10237e+07
-3.84423e+07,1.10541e+07
-3.84335e+07,1.10844e+07
-3.84248e+07,1.11147e+07
-3.8416e+07,1.11451e+07
-3.84072e+07,1.11754e+07
-3.83983e+07,1.12057e+07
-3.83895e+07,1.1236e+07
-3.83806e+07,1.12663e+07
-3.83717e+07,1.12966e+07
-3.83628e+07,1.13268e+07
-3.83538e+07,1.13571e+07
-3.83449e+07,1.13874e+07
-3.83359e+07,1.14176e+07
-3.83268e+07,1.14479e+07
-3.83178e+07,1.14781e+07
-3.83087e+07,1.15084e+07
-3.82996e+07,1.15386e+07
-3.82905e+07,1.15688e+07
-3.82814e+07,1.1599e+07
-3.82722e+07,1.16292e+07
-3.8263e+07,1.16594e+07
-3.82538e+07,1.16896e+07
-3.82446e+07,1.17198e+07
-3.82353e+07,1.175e+07
-3.8226e+07,1.17802e+07
-3.82167e+07,1.18103e+07
-3.82074e+07,1.18405e+07
-3.8198e+07,1.18706e+07
-3.81886e+07,1.19008e+07
-3.81792e+07,1.19309e+07
-3.81698e+07,1.1961e+07
-3.81603e+07,1.19912e+07
-3.81509e+07,1.20213e+07
-3.81414e+07,1.20514e+07
-3.81319e+07,1.20815e+07
-3.81223e+07,1.21116e+07
-3.81127e+07,1.21416e+07
-3.81031e+07,1.21717e+07
-3.80935e+07,1.22018e+07
-3.80839e+07,1.22318e+07
-3.80742e+07,1.22619e+07
-3.80645e+07,1.22919e+07
-3.80548e+07,1.2322e+07
-3.80451e+07,1.2352e+07
-3.80353e+07,1.2382e+07
-3.80255e+07,1.2412e+07
-3.80157e+07,1.2442e+07
-3.80059e+07,1.2472e+07
-3.7996e+07,1.2502e+07
-3.79862e+07,1.2532e+07
-3.79763e+07,1.2562e+07
-3.79663e+07,1.2592e+07
-3.79564e+07,1.26219e+07
-3.79464e+07,1.26519e+07
-3.79364e+07,1.26818e+07
-3.79264e+07,1.27117e+07
-3.79164e+07,1.27417e+07
-3.79063e+07,1.27716e+07
-3.78962e+07,1.28015e+07
-3.78861e+07,1.28314e+07
-3.78759e+07,1.28613e+07
-3.78658e+07,1.28912e+07
-3.78556e+07,1.29211e+07
-3.78454e+07,1.29509e+07
-3.78352e+07,1.29808e+07
-3.78249e+07,1.30106e+07
-3.78146e+07,1.30405e+07
-3.78043e+07,1.30703e+07
-3.7794e+07,1.31002e+07
-3.77836e+07,1.313e+07
-3.77733e+07,1.31598e+07
-3.77629e+07,1.31896e+07
-3.77524e+07,1.32194e+07
-3.7742e+07,1.32492e+07
-3.77315e+07,1.3279e+07
-3.7721e+07,1.33087e+07
-3.77105e+07,1.33385e+07
-3.77e+07,1.33683e+07
-3.76894e+07,1.3398e+07
-3.76788e+07,1.34278e+07
-3.76682e+07,1.34575e+07
-3.76576e+07,1.34872e+07
-3.76469e+07,1.35169e+07
-3.76363e+07,1.35466e+07
-3.76256e+07,1.35763e+07
-3.76148e+07,1.3606e+07
-3.76041e+07,1.36357e+07
-3.75933e+07,1.36654e+07
-3.75825e+07,1.3695e+07
-3.75717e+07,1.37247e+07
-3.75609e+07,1.37543e+07
-3.755e+07,1.3784e+07
-3.75391e+07,1.38136e+07
-3.75282e+07,1.38432e+07
-3.75173e+07,1.38728e+07
-3.75063e+07,1.39024e+07
-3.74953e+07,1.3932e+07
-3.74843e+07,1.39616e+07
-3.74733e+07,1.39912e+07
-3.74622e+07,1.40208e+07
-3.74511e+07,1.40503e+07
-3.744e+07,1.40799e+07
-3.74289e+07,1.41094e+07
-3.74178e+07,1.4139e+07
-3.74066e+07,1.41685e+07
-3.73954e+07,1.4198e+07
-3.73842e+07,1.42275e+07
-3.7373e+07,1.4257e+07
-3.73617e+07,1.42865e+07
-3.73504e+07,1.4316e+07
-3.73391e+07,1.43455e+07
-3.73278e+07,1.43749e+07
-3.73164e+07,1.44044e+07
-3.7305e+07,1.44338e+07
-3.72936e+07,1.44633e+07
-3.72822e+07,1.44927e+07
-3.72707e+07,1.45221e+07
